wtd_mean_atomic_radius,wtd_gmean_ThermalConductivity,wtd_gmean_FusionHeat,wtd_gmean_fie,wtd_gmean_ElectronAffinity,wtd_entropy_ThermalConductivity,wtd_entropy_FusionHeat,wtd_entropy_ElectronAffinity,wtd_entropy_Density,std_FusionHeat,std_fie,std_atomic_radius,std_atomic_mass,range_Valence,range_FusionHeat,range_ElectronAffinity,range_Density,mean_Valence,mean_ThermalConductivity,mean_ElectronAffinity,mean_Density,gmean_ThermalConductivity,gmean_FusionHeat,gmean_fie,gmean_atomic_mass,entropy_ThermalConductivity,entropy_ElectronAffinity,critical_temp
207.15,32.8888780762287,6.8138388446605,634.513943738143,55.5219702339549,.744259724870202,.651388956640107,.891107997063334,.530481157460993,4.59293378463047,313.560448717628,79.1612278833521,61.4203089521699,1,12.878,127.05,8958.571,2.25,114.256645,82.3375,4760.35725,9.29475656886456,3.65848472055263,737.864919527106,70.1103882945279,.454622773405078,1.1640132003214,76.9
197.555555555556,20.6182969701048,5.53160240099741,659.59463200443,55.4115956166647,.767034136140694,.849308245032759,1.10165848926238,.694571338402824,4.59293378463047,313.560448717628,79.1612278833521,61.4203089521699,1,12.878,127.05,8958.571,2.25,114.256645,82.3375,4760.35725,9.29475656886456,3.65848472055263,737.864919527106,70.1103882945279,.454622773405078,1.1640132003214,78.6
159.415,10.3602434701382,3.59798737651471,761.883386738609,76.7845814431789,.477395640294643,1.06488767568435,1.20521192506176,.984446689240369,3.7824155274404,281.040167651055,67.6847266539669,52.8156796260954,1,12.878,135.97,8958.571,2.33333333333333,84.1710966666667,64.23,4636.23816666667,12.2600971840552,4.56323238965329,667.000595694566,81.547130035234,.780983684602829,1.46174285215126,79.3
143.2,5.71899012324137,2.99281634882312,810.835777778831,70.42039083776,.203484765789556,1.01349298403369,.958822515972366,.823409942433626,4.9481552875794,311.743492313793,77.5258021564434,43.8233541228786,1,12.878,127.05,8958.571,2.25,108.756645,77.2375,4235.85725,7.55238461047956,4.03556899860879,741.629348855485,59.3566724745425,.336261915781173,1.10518217403612,90
143.2,5.71899012324137,2.99281634882312,810.835777778831,70.42039083776,.203484765789556,1.01349298403369,.958822515972366,.823409942433626,4.9481552875794,311.743492313793,77.5258021564434,43.8233541228786,1,12.878,127.05,8958.571,2.25,108.756645,77.2375,4235.85725,7.55238461047956,4.03556899860879,741.629348855485,59.3566724745425,.336261915781173,1.10518217403612,90.5
171.571428571429,26.5786364903901,6.22966261251767,702.424196542615,56.4359293939758,.201966126461713,.9751483337237,.953371383883153,.810984912286634,4.9481552875794,311.743492313793,77.5258021564434,43.8233541228786,1,12.878,127.05,8958.571,2.25,108.756645,77.2375,4235.85725,7.55238461047956,4.03556899860879,741.629348855485,59.3566724745425,.336261915781173,1.10518217403612,90
111.316666666667,.669888984089299,1.11191545713198,958.927828020883,85.2073737048872,.275500567872454,1.14882879472129,.699772472428658,.945780670232494,4.9481552875794,311.743492313793,77.5258021564434,43.8233541228786,1,12.878,127.05,8958.571,2.25,108.756645,77.2375,4235.85725,7.55238461047956,4.03556899860879,741.629348855485,59.3566724745425,.336261915781173,1.10518217403612,92
106.24,.660488082084392,1.1054652325719,978.769333860581,97.2005565474433,.196980933052285,1.11148415036435,.734149757201797,.927766185083192,7.19124403354524,316.982341779475,79.8717722352522,59.6638915296974,1,19.678,127.05,9064.571,2.25,108.256645,82.3375,5384.35725,7.31972361760292,4.63865243992239,731.040719484406,69.5159297775648,.322568040177833,1.1640132003214,93
106.9,.575083824008956,1.00622765731446,943.075848692441,89.0130810233835,.327128113186351,1.12363968159472,.762657787896815,1.09269049606168,4.50883211486079,303.956645592756,67.4317432668028,64.4590043168734,1,12.878,141,13532.571,2.2,87.865316,65.77,6430.2858,7.29426913845031,3.20020690378453,768.233304792613,82.7933193768878,.396023541769484,1.18353408859616,28
105.92,.712956205469156,1.02460412562465,981.683854335301,97.2005565474433,.275827982112344,1.02249444476288,.734149757201797,.884819810605259,4.59293378463047,313.560448717628,79.1612278833521,61.4203089521699,1,12.878,127.05,8958.571,2.25,114.256645,82.3375,4760.35725,9.29475656886456,3.65848472055263,737.864919527106,70.1103882945279,.454622773405078,1.1640132003214,88
111.171428571429,.656091389620344,1.43580206550786,925.241567081205,100.432415277369,.294565266329609,.748634584412678,.793646107237749,.742995236627088,7.91296978068285,329.08115260525,78.3178619473234,62.0114329850553,1,21.778,127.05,9839.571,2.25,108.506645,82.3375,5578.10725,7.43878255508962,4.75646422349896,708.641979880737,70.3033263954757,.329500146289958,1.1640132003214,71.9
104.764285714286,.620911857497292,1.04363577148478,939.555905980413,95.2282851257507,.324025043208945,1.11669710971377,.771530679804114,.842421951117807,6.25929304634317,286.01414650328,59.4528384520033,41.238126623923,2,18.478,135.97,8958.571,2.6,94.005316,65.506,4448.8858,10.1253445165945,4.87056431624483,718.256499022693,56.8211663723192,.573798681319269,1.19315380517766,21
104.572857142857,.632599564335237,1.04165215116315,940.213409080596,96.9152455105895,.312688683658618,1.03338030734633,.780155184166131,.811784659234447,6.81841487737436,286.412467605724,58.9325037649004,40.8099799718028,4,20.278,135.97,8958.571,3,108.405316,76.846,4985.4858,13.5378857186426,4.9609144013866,717.073347854148,57.7692935193841,.794956311799915,1.36673021472848,22
104.588571428571,.626795307540739,1.04100860386739,940.288026886182,95.7917287229255,.302940859078352,1.04295883203749,.772679489824901,.828380661644871,4.82290674178964,282.702691886724,58.7727828165385,40.54323706565,2,12.978,141,8958.571,2.6,91.145316,63.986,5041.4858,8.20773673603571,4.54282228484194,730.702157771626,58.4087003025409,.48257236493896,1.12135037382873,32
104.7,.636343669850454,1.04276528781316,940.151245942925,97.0532581793677,.312242847036827,1.09308612249538,.801273961699441,.91754779008568,4.11426365708373,299.299399264349,62.541506217871,47.9905976181867,1,12.878,135.97,8958.571,2.4,93.005316,73.986,4949.4858,9.61645618511727,4.01293967366487,688.274127036429,70.8469648615149,.545778870808678,1.34753491018002,35
105.085714285714,.632398636466656,1.04787974663714,941.650137596818,97.0532581793677,.304679528023922,1.11826257911053,.801273961699441,.927889535214328,4.29572595029059,291.68781530945,67.058183691478,51.1084840251979,1,12.878,135.97,8958.571,2.4,91.805316,73.986,5127.6858,8.81462437248867,4.29745127504441,703.796852049531,72.0810381890736,.507107384079017,1.34753491018002,30
114.563846153846,1.09219951950663,1.3370803936469,937.599759277099,86.1524654556093,.21814071397718,1.07642002190513,.7641738121861,.848473127784844,4.96386920053299,279.181098214045,69.4244913557168,40.053511822236,1,13.578,127.05,8958.571,2.4,102.805316,65.23,4963.4858,12.0779352534017,5.16059335658217,745.091012254164,58.6371017364918,.713636561856581,1.25339388367421,82
117.538461538462,1.28284345728997,1.56565881623307,918.048111216102,88.8766397315835,.204520275433384,1.12428091002543,1.09431333505854,.967372597051878,5.12297029466305,290.639302228725,75.9552499831315,43.0292503315361,4,12.878,186.05,8958.571,3,87.046316,102.09,3780.6858,3.67128458764513,3.40669334652399,787.159287702356,52.4785571535063,.340182692508798,1.33973716170034,90
114.538461538462,1.09629540931362,1.33691977973836,937.559192443233,86.5393772975223,.203148213514574,1.04292735932209,.762761032074798,.812798145814768,4.9481552875794,311.743492313793,77.5258021564434,43.8233541228786,1,12.878,127.05,8958.571,2.25,108.756645,77.2375,4235.85725,7.55238461047956,4.03556899860879,741.629348855485,59.3566724745425,.336261915781173,1.10518217403612,92
110.785714285714,.836880018233977,1.21005401099335,955.626605497615,92.9675692087964,.200034031244563,1.09453432999245,.761270501751897,.915819123191422,6.27525622982839,318.123234769169,79.8717722352522,58.973428446235,1,16.778,127.05,8958.571,2.25,108.506645,82.3375,5316.60725,7.43878255508962,4.45954750545227,728.828770624619,69.2726955434274,.329500146289958,1.1640132003214,85
114.538461538462,1.09629540931362,1.33691977973836,937.559192443233,86.5393772975223,.203148213514574,1.04292735932209,.762761032074798,.812798145814768,4.9481552875794,311.743492313793,77.5258021564434,43.8233541228786,1,12.878,127.05,8958.571,2.25,108.756645,77.2375,4235.85725,7.55238461047956,4.03556899860879,741.629348855485,59.3566724745425,.336261915781173,1.10518217403612,85.5
114.290322580645,.628633941002824,1.14455511314589,950.254974044032,82.7411736433984,.461490046378287,1.4407008967373,.76139173409844,1.24987881094125,8.66355108716974,283.668591141141,70.6240752151842,39.7460403427549,3,26.578,127.05,8958.571,2.8,97.805316,79.31,5102.6858,11.192987811707,5.89319457641868,725.321918974824,64.9209318501142,.646530453885528,1.3890929591384,77.3
107.05,.650848429899918,1.03336475670481,973.7726636002,98.3778980277815,.187947411276823,1.04065668660203,.740854760741501,.903730556359031,4.62523953433765,323.992958063906,82.1857651908163,54.8771367304272,1,12.878,127.05,8958.571,2.25,107.756645,82.3375,4956.10725,7.06248773046785,3.75001751098846,717.820867453222,67.689302836414,.308147989812345,1.1640132003214,69
172.714285714286,25.3916441532221,6.11651087316858,694.871753007314,66.0992556646102,.189628228973952,.966067596654561,1.03761438775987,.854255792748338,4.68301620219277,322.770587066108,80.8033879240221,55.3076953283176,1,12.878,127.05,8958.571,2.25,108.006645,82.3375,4428.85725,7.19455400938082,3.83529965526993,720.069665798359,67.8691079491572,.315454762294996,1.1640132003214,89.5
173.142857142857,24.1127938782092,6.21237131876993,707.333523192287,66.0992556646102,.17512032814844,.974769887983353,1.03761438775987,.908759793664129,4.75374491848269,314.899087010426,81.1892080266829,56.763654304317,1,12.878,127.05,8958.571,2.25,107.256645,82.3375,5093.10725,6.77360768587578,3.90551728529137,735.158015772234,68.4517610081161,.292895082607709,1.1640132003214,92.5
104.385714285714,.626121401577192,1.04022230616128,940.254441788688,98.3926839795108,.32045616546566,1.03342731617315,.794590522192022,.819924792672462,5.82042863026427,282.037085504726,58.6665151513195,40.250191507903,1,16.978,135.97,8958.571,2.2,107.805316,86.386,5329.0858,13.4503489422866,4.78979196033283,734.615272701362,59.1862406988543,.789555345837517,1.38443341960821,22.6
114.258076923077,1.09025686785975,1.33411316763183,935.077850574508,85.6431538746526,.324607555087355,1.136196531336,.779606126412465,.874062598282223,4.53905865130646,292.006099936286,71.7924787146954,43.907215928552,1,12.878,127.05,8958.571,2.4,134.005316,70.59,3928.6858,15.0203776250529,4.9045659331416,705.366436731606,50.6977843160947,.866222799125826,1.34352118279876,45
110.142857142857,.963755464309224,1.25603073472901,960.298121893067,85.6019015492422,.204536835123306,1.08158954207342,.922589765870546,.812828950003363,5.37436448335987,347.221961287013,82.4461036071445,49.4661352395412,2,12.878,127.05,8959.9101,2,87.041416,76.65,3388.70378,3.57900842013329,2.71675616636258,831.170151425455,26.2701512523221,.339767082965526,1.38270603676642,93.2
117.169960474308,1.21512708016847,1.44874559435922,925.647394299182,88.8253251309612,.203084093439326,1.08241261140968,.817665760191952,.923275402800896,6.21646127229954,315.709051184789,79.1612278833521,60.1661492738256,1,16.578,127.05,9318.571,2.25,108.756645,82.3375,5447.85725,7.55238461047956,4.446372922798,733.544320233598,69.6893418703815,.336261915781173,1.1640132003214,92.5
116.843430369788,1.2739653927204,1.35048209694173,928.891752731465,89.0237450843616,.265788508567691,.988448887950308,.814998590897396,.872798868538756,4.59293378463047,313.560448717628,79.1612278833521,61.4203089521699,1,12.878,127.05,8958.571,2.25,114.256645,82.3375,4760.35725,9.29475656886456,3.65848472055263,737.864919527106,70.1103882945279,.454622773405078,1.1640132003214,87
115.963386727689,1.04108687970336,1.28777051477322,930.898981056916,90.3107699141655,.189643962471401,1.00557383826708,.797605511590326,.889937608962665,4.62523953433765,323.992958063906,82.1857651908163,54.8771367304272,1,12.878,127.05,8958.571,2.25,107.756645,82.3375,4956.10725,7.06248773046785,3.75001751098846,717.820867453222,67.689302836414,.308147989812345,1.1640132003214,93.5
118.010967741935,1.29466388033911,1.46314574552089,923.516348851013,84.8406542405128,.242116937350605,1.14634535233346,.849915541681957,.986984482894835,6.47607021580217,280.402805977401,69.5212197821644,61.5503019823136,4,19.778,191.35,21448.571,3,101.205316,103.15,7678.6858,11.8227620432377,5.55814433994387,765.355976147812,75.3043332387723,.69460511265179,1.3354406648522,81
115.43007751938,1.02838074056423,1.355899542848,934.266916136962,77.7754810791366,.234316914417613,1.23125141601116,.752790120624127,1.02186575655751,4.85990261630827,280.53659012685,69.3553170276079,40.129713934438,2,12.978,141,8958.571,2.6,88.545316,62.09,4882.6858,7.58167954103552,5.11491720186535,736.595609239425,58.4453922003491,.418122300945992,1.13042757181707,63
172.219800569801,24.7519890178968,6.25127949651543,702.525161759776,51.7591478549708,.316045516011415,1.17382012893133,1.03357414939271,1.02772841587982,4.96386920053299,279.181098214045,69.4244913557168,40.053511822236,1,13.578,127.05,8958.571,2.4,102.805316,65.23,4963.4858,12.0779352534017,5.16059335658217,745.091012254164,58.6371017364918,.713636561856581,1.25339388367421,36
114.627307692308,1.08202661942844,1.33748201284207,937.701184041231,85.1927370676715,.247968014345925,1.1332395840417,.766033800585443,.910551872154028,4.96386920053299,279.181098214045,69.4244913557168,40.053511822236,1,13.578,127.05,8958.571,2.4,102.805316,65.23,4963.4858,12.0779352534017,5.16059335658217,745.091012254164,58.6371017364918,.713636561856581,1.25339388367421,61
112.172607879925,1.00634720250617,1.30492057867874,974.580953697307,97.1795563329,.203305101996733,1.06224259792518,1.18553777538662,.813134339951448,5.44287459344784,450.939645628991,84.907007955763,45.4356565727264,2,12.878,314.05,8958.571,2,87.010856,127.69,3389.025,2.46015931862254,2.33194601005358,873.396370367753,47.2627575795583,.336919342591823,1.22743373508426,90.3
170.36116614775,24.9275054960245,6.04754883500096,708.168824268221,57.3737592994527,.201986896816162,.977274437186635,1.07664983894954,.811022640791254,5.44287459344784,450.939645628991,84.907007955763,45.4356565727264,2,12.878,314.05,8958.571,2,87.010856,127.69,3389.025,2.46015931862254,2.33194601005358,873.396370367753,47.2627575795583,.336919342591823,1.22743373508426,93.4
170.36116614775,24.9275054960245,6.04754883500096,708.168824268221,57.3737592994527,.201986896816162,.977274437186635,1.07664983894954,.811022640791254,5.44287459344784,450.939645628991,84.907007955763,45.4356565727264,2,12.878,314.05,8958.571,2,87.010856,127.69,3389.025,2.46015931862254,2.33194601005358,873.396370367753,47.2627575795583,.336919342591823,1.22743373508426,92.2
170.963457983791,25.735962291754,6.1375031178571,705.304139108182,56.9051125500836,.201977017306212,.976300369800546,1.02910335906726,.811004787525473,5.44287459344784,450.939645628991,84.907007955763,45.4356565727264,2,12.878,314.05,8958.571,2,87.010856,127.69,3389.025,2.46015931862254,2.33194601005358,873.396370367753,47.2627575795583,.336919342591823,1.22743373508426,92.1
170.652482269504,25.3153179259422,6.09089203327334,706.781785270537,57.1466045654874,.201982168456694,.976813033389509,1.05535944557922,.81101410803313,5.44287459344784,450.939645628991,84.907007955763,45.4356565727264,2,12.878,314.05,8958.571,2,87.010856,127.69,3389.025,2.46015931862254,2.33194601005358,873.396370367753,47.2627575795583,.336919342591823,1.22743373508426,92.5
171.571428571429,26.5786364903901,6.22966261251767,702.424196542615,56.4359293939758,.201966126461713,.9751483337237,.953371383883153,.810984912286634,4.9481552875794,311.743492313793,77.5258021564434,43.8233541228786,1,12.878,127.05,8958.571,2.25,108.756645,77.2375,4235.85725,7.55238461047956,4.03556899860879,741.629348855485,59.3566724745425,.336261915781173,1.10518217403612,86
174.571428571429,24.9761022512614,6.114138357529,698.91519999395,60.6524135059113,.181288187746315,.957022471169462,1.01232400511734,.898798531444537,4.75374491848269,314.899087010426,81.1892080266829,56.763654304317,1,12.878,127.05,8958.571,2.25,107.256645,82.3375,5093.10725,6.77360768587578,3.90551728529137,735.158015772234,68.4517610081161,.292895082607709,1.1640132003214,87
173.571428571429,26.1076220600105,6.74572385537176,696.675756303839,60.6524135059113,.195317801479726,1.03729727386474,1.01232400511734,.918066149353921,7.19124403354524,316.982341779475,79.8717722352522,59.6638915296974,1,19.678,127.05,9064.571,2.25,108.256645,82.3375,5384.35725,7.31972361760292,4.63865243992239,731.040719484406,69.5159297775648,.322568040177833,1.1640132003214,90
173.857142857143,24.9761022512614,6.20597430987829,694.252418799925,60.6524135059113,.181288187746315,.971519819905122,1.01232400511734,.910050023212464,4.90083571954825,319.288826926343,80.2387063704295,58.2627140093044,1,12.878,127.05,8958.571,2.25,107.256645,82.3375,5255.60725,6.77360768587578,4.00875310176596,726.596497025721,69.016082343247,.292895082607709,1.1640132003214,92
104.377142857143,.628111067317648,1.03961551983564,940.278383115559,98.4042504153591,.300056271318967,.997750588064834,.785770542636205,.793716440769805,5.82042863026427,282.037085504726,58.6665151513195,40.250191507903,1,16.978,135.97,8958.571,2.2,107.805316,86.386,5329.0858,13.4503489422866,4.78979196033283,734.615272701362,59.1862406988543,.789555345837517,1.38443341960821,30.5
104.382857142857,.626783922207505,1.04002000471189,940.262422163244,98.3965393070613,.313920176460471,1.02246480305875,.791858545196129,.811804768697259,5.82042863026427,282.037085504726,58.6665151513195,40.250191507903,1,16.978,135.97,8958.571,2.2,107.805316,86.386,5329.0858,13.4503489422866,4.78979196033283,734.615272701362,59.1862406988543,.789555345837517,1.38443341960821,23
173.564285714286,22.0574860486018,6.37384047211262,696.825480840132,47.815639258319,.277937081230022,1.26098555115321,1.0418708142079,1.02862993674633,6.10679731446853,284.104337172103,69.4935968273337,40.8296145685212,2,18.478,133.4,8958.571,2.6,91.405316,63.61,4290.0858,9.35301896689231,5.48393303587464,724.049570486078,56.8568609934814,.513068703128066,1.20344408170466,92.5
175.557142857143,18.3054044536925,6.52135515048739,691.271390049023,40.5120529108492,.361596962352301,1.35143381975735,1.12696382728694,1.17224293909481,6.10679731446853,284.104337172103,69.4935968273337,40.8296145685212,2,18.478,133.4,8958.571,2.6,91.405316,63.61,4290.0858,9.35301896689231,5.48393303587464,724.049570486078,56.8568609934814,.513068703128066,1.20344408170466,83.5
149,24.8968172256928,5.52261778158957,741.164132859734,41.0701401780816,.671682251536891,1.27174557551009,1.12084881487939,1.03959582151629,4.36102637460495,276.063147848459,58.6085318021191,67.2338347072841,3,12.878,138.63,9778.571,2.6,128.605316,73.1,4584.2858,14.2876432915522,4.6464334920886,740.399332713733,59.5060814160275,.87197627698413,1.20088590631532,110
162.611111111111,86.6910750654273,8.57090227437568,689.153961838259,33.7723851467547,.62977478762731,1.15888558582752,.862871425704334,.935583138503952,4.36102637460495,276.063147848459,58.6085318021191,67.2338347072841,3,12.878,138.63,9778.571,2.6,128.605316,73.1,4584.2858,14.2876432915522,4.6464334920886,740.399332713733,59.5060814160275,.87197627698413,1.20088590631532,104
113.448835462059,.989154421342907,1.29404269602928,942.437432864509,86.6433742259488,.289910203698237,1.22234716956339,.78385199073521,.961361826239569,6.62348891748148,284.526437435961,69.3437812640759,40.3983349191721,4,20.278,127.05,8958.571,3,105.805316,74.95,4826.6858,12.5052635681251,5.58566125144311,722.856876655155,57.8055837467523,.744377945307272,1.37576055329539,62
114.91569992266,1.11579198009063,1.35008687568845,935.878051476993,86.0472002489302,.213622612067993,1.06628432369135,.766717563860768,.838227688820694,4.96386920053299,279.181098214045,69.4244913557168,40.053511822236,1,13.578,127.05,8958.571,2.4,102.805316,65.23,4963.4858,12.0779352534017,5.16059335658217,745.091012254164,58.6371017364918,.713636561856581,1.25339388367421,91.8
113.966127790608,1.08601657907641,1.33252659374236,931.808115819234,84.5263990224433,.42996544537874,1.21171771548317,.792775561387155,.93365267419812,4.53905865130646,292.006099936286,71.7924787146954,43.907215928552,1,12.878,127.05,8958.571,2.4,134.005316,70.59,3928.6858,15.0203776250529,4.9045659331416,705.366436731606,50.6977843160947,.866222799125826,1.34352118279876,73
113.707692307692,1.0784999899696,1.3286210148245,930.226149941444,83.910802262325,.484938265325892,1.24921616854643,.798163972486409,.966877914869732,4.53905865130646,292.006099936286,71.7924787146954,43.907215928552,1,12.878,127.05,8958.571,2.4,134.005316,70.59,3928.6858,15.0203776250529,4.9045659331416,705.366436731606,50.6977843160947,.866222799125826,1.34352118279876,42
115.241647241647,1.12524795194263,1.36427051871008,934.288128926399,86.0678131963224,.250716461757834,1.14200319848354,.803859303101398,.914726365776246,5.70995739388658,279.788738872743,69.6178138122708,39.8347297779162,1,16.978,127.05,8958.571,2.2,105.205316,84.49,5170.2858,12.4244037881723,5.39298870946592,740.540285254181,59.2234210415793,.738693887594424,1.39018429137881,55
115.527301092044,1.14264698632826,1.37332409482969,933.262090133503,85.5280999104976,.25409321461024,1.13781573975358,.791334155234655,.91465327517558,5.46601989019433,279.201385383382,69.5212197821644,39.8177444355979,2,15.978,127.05,8958.571,2.6,107.005316,74.83,5168.6858,12.6609787210825,5.32876814648097,744.894599675854,59.2717342373302,.755118630693736,1.37517097535697,73
115.315175097276,1.14494357736009,1.36523532357071,933.879677425662,86.0370177676461,.203120780155831,1.04158501304958,.768983826880615,.812756537439241,4.9481552875794,311.743492313793,77.5258021564434,43.8233541228786,1,12.878,127.05,8958.571,2.25,108.756645,77.2375,4235.85725,7.55238461047956,4.03556899860879,741.629348855485,59.3566724745425,.336261915781173,1.10518217403612,92
174.571428571429,24.9761022512614,6.114138357529,698.91519999395,60.6524135059113,.181288187746315,.957022471169462,1.01232400511734,.898798531444537,4.75374491848269,314.899087010426,81.1892080266829,56.763654304317,1,12.878,127.05,8958.571,2.25,107.256645,82.3375,5093.10725,6.77360768587578,3.90551728529137,735.158015772234,68.4517610081161,.292895082607709,1.1640132003214,96.4
116.538461538462,1.07390441706157,1.30706967575106,928.193325849499,89.9629157631912,.189623799742097,1.00455532949615,.802321609327215,.889909315738012,4.62523953433765,323.992958063906,82.1857651908163,54.8771367304272,1,12.878,127.05,8958.571,2.25,107.756645,82.3375,4956.10725,7.06248773046785,3.75001751098846,717.820867453222,67.689302836414,.308147989812345,1.1640132003214,92.6
174.285714285714,25.8515660195816,6.05107904693278,690.681934046148,60.6524135059113,.191908232560363,.946728360418958,1.01232400511734,.835967895717087,4.68301620219277,322.770587066108,80.8033879240221,55.3076953283176,1,12.878,127.05,8958.571,2.25,108.006645,82.3375,4428.85725,7.19455400938082,3.83529965526993,720.069665798359,67.8691079491572,.315454762294996,1.1640132003214,94
115.578125,1.16189743429045,1.37495656687631,932.637282988302,85.867609721279,.203111620258989,1.04113496172255,.77107821998439,.812742640838855,4.9481552875794,311.743492313793,77.5258021564434,43.8233541228786,1,12.878,127.05,8958.571,2.25,108.756645,77.2375,4235.85725,7.55238461047956,4.03556899860879,741.629348855485,59.3566724745425,.336261915781173,1.10518217403612,79
107.198666666667,.636044696607726,1.04379689885607,978.561142879445,93.4496213864338,.254116511480526,1.17993091344409,.725076588546292,1.03620924527989,4.87648043572411,281.903057095875,72.8258195971731,52.9615206688932,1,13.578,127.05,8958.571,2.4,101.605316,69.31,5649.2858,11.0708623223116,5.02711324589412,739.885226648753,65.7210599862835,.679486976722325,1.30367131498743,42
